X1_ActualPosition,X1_ActualVelocity,X1_ActualAcceleration,X1_CommandPosition,X1_CommandVelocity,X1_CommandAcceleration,X1_CurrentFeedback,X1_DCBusVoltage,X1_OutputCurrent,X1_OutputVoltage,X1_OutputPower,Y1_ActualPosition,Y1_ActualVelocity,Y1_ActualAcceleration,Y1_CommandPosition,Y1_CommandVelocity,Y1_CommandAcceleration,Y1_CurrentFeedback,Y1_DCBusVoltage,Y1_OutputCurrent,Y1_OutputVoltage,Y1_OutputPower,Z1_ActualPosition,Z1_ActualVelocity,Z1_ActualAcceleration,Z1_CommandPosition,Z1_CommandVelocity,Z1_CommandAcceleration,Z1_CurrentFeedback,Z1_DCBusVoltage,Z1_OutputCurrent,Z1_OutputVoltage,S1_ActualPosition,S1_ActualVelocity,S1_ActualAcceleration,S1_CommandPosition,S1_CommandVelocity,S1_CommandAcceleration,S1_CurrentFeedback,S1_DCBusVoltage,S1_OutputCurrent,S1_OutputVoltage,S1_OutputPower,S1_SystemInertia,M1_CURRENT_PROGRAM_NUMBER,M1_sequence_number,M1_CURRENT_FEEDRATE,Machining_Process
198.0,0.0,0.0,198.0,0.0,0.0,-1.1,0.0203,329.0,0.593,2.71e-06,158.0,-0.075,-37.5,158.0,0.0,0.0,1.01,0.0203,328.0,0.495,4.49e-07,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,-0.001,-0.25,-486.0,0.0,0.0,0.215,2.72e-19,329.0,0.0,0.0,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.3,0.0183,329.0,1.3,8.17e-07,158.0,-0.025,-18.8,158.0,0.0,0.0,0.218,0.017,328.0,1.54,1.02e-06,119.0,0.025,6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.002,1.0,-486.0,0.0,0.0,0.798,2.72e-19,329.0,0.0,3.69e-06,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,6.25,198.0,0.0,0.0,0.659,0.0191,329.0,1.25,-2.34e-06,158.0,0.0,6.25,158.0,0.0,0.0,-0.414,0.0287,328.0,1.8,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.0,-0.25,-486.0,0.0,0.0,0.28,2.72e-19,329.0,0.0,1.29e-06,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.025,6.25,198.0,0.0,0.0,3.86,0.0411,329.0,7.01,4.95e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.379,0.0189,327.0,0.48,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.00075,-0.625,339.0,0.0,0.0,0.26,2.75e-19,329.0,0.0,9.34e-07,12.0,1.0,2.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-1.42,0.0199,329.0,2.04,0.0,158.0,-0.05,-18.8,158.0,0.0,0.0,0.859,0.0223,328.0,1.48,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.25,339.0,0.0,0.0,0.247,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.5,0.0228,329.0,1.85,6.76e-06,158.0,0.025,12.5,158.0,0.0,0.0,-1.38,0.0174,328.0,2.84,8.28e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.00175,-0.625,339.0,0.0,0.0,-0.127,2.75e-19,329.0,0.0,1.04e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.14,0.0225,329.0,1.57,-1.88e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.38,0.0164,328.0,0.32,-4.14e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.188,339.0,0.0,0.0,0.35,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-1.58,0.0231,329.0,1.93,0.0,158.0,0.025,12.5,158.0,0.0,0.0,3.9,0.0283,328.0,5.03,-1.13e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.188,339.0,0.0,0.0,0.35,2.75e-19,329.0,0.0,1.34e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.14,0.0212,329.0,0.989,4.28e-06,158.0,0.025,12.5,158.0,0.0,0.0,-0.26,0.026,328.0,2.07,3.53e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.00075,-0.313,339.0,0.0,0.0,0.285,2.75e-19,329.0,0.0,2.06e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.025,12.5,198.0,0.0,0.0,-0.459,0.0188,329.0,0.929,1.45e-06,158.0,0.025,12.5,158.0,0.0,0.0,0.859,0.0195,328.0,0.376,6.91e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,-0.25,339.0,0.0,0.0,0.26,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.025,6.25,198.0,0.0,0.0,-1.9,0.0215,329.0,1.49,3.98e-06,158.0,0.0,0.0,158.0,0.0,0.0,-0.0999,0.0146,328.0,1.03,-6.45e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.188,339.0,0.0,0.0,0.054,2.75e-19,329.0,0.0,1.32e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.939,0.0225,329.0,0.822,4.52e-06,158.0,0.0,0.0,158.0,0.0,0.0,1.18,0.0191,328.0,0.573,4.63e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.25,339.0,0.0,0.0,0.478,2.75e-19,329.0,0.0,-1.17e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,6.25,198.0,0.0,0.0,0.02,0.0197,329.0,1.1,-2.32e-06,158.0,0.025,12.5,158.0,0.0,0.0,0.859,0.0144,328.0,0.295,3.9e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.001,0.0,339.0,0.0,0.0,0.338,2.75e-19,329.0,0.0,1.2e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.939,0.0227,329.0,1.63,-1.93e-06,158.0,0.0,6.25,158.0,0.0,0.0,0.22,0.0185,327.0,0.681,7.87e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.001,-0.5,339.0,0.0,0.0,0.556,2.75e-19,328.0,0.0,0.0,12.0,1.0,2.0,50.0,Layer 1 Up
198.0,0.025,6.25,198.0,0.0,0.0,-0.3,0.0417,329.0,1.67,0.0,158.0,0.025,12.5,158.0,0.0,0.0,-0.0995,0.0188,327.0,2.03,1.89e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.188,339.0,0.0,0.0,0.35,2.75e-19,329.0,0.0,1e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.938,0.0324,329.0,0.704,2.16e-06,158.0,0.025,12.5,158.0,0.0,0.0,0.699,0.0171,327.0,0.177,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,-0.188,339.0,0.0,0.0,0.054,2.75e-19,328.0,0.0,2.65e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.619,0.0213,329.0,1.49,1.46e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.54,0.0134,327.0,0.235,-4.83e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,339.0,0.0,0.0,0.157,2.75e-19,329.0,0.0,-1.15e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,-0.025,-6.25,198.0,0.0,0.0,0.5,0.0253,329.0,2.12,1.69e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.539,0.0158,327.0,0.627,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.001,-0.0625,339.0,0.0,0.0,0.26,2.75e-19,329.0,0.0,-2.62e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,6.25,198.0,0.0,0.0,-0.46,0.0209,329.0,1.17,1.48e-06,158.0,0.0,-6.25,158.0,0.0,0.0,1.18,0.0149,328.0,0.488,2.84e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.001,0.0,339.0,0.0,0.0,0.363,2.75e-19,329.0,0.0,-2.59e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.979,0.0211,329.0,2.67,-1.87e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.699,0.0152,327.0,0.401,4.55e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.003,-1.19,339.0,0.0,0.0,0.556,2.75e-19,329.0,0.0,-1.36e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,-6.25,198.0,0.0,0.0,-0.3,0.0234,329.0,1.25,0.0,158.0,0.0,0.0,158.0,0.0,0.0,0.859,0.0146,327.0,0.0908,1.72e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.00075,-0.375,339.0,0.0,0.0,-0.242,2.75e-19,329.0,0.0,0.0,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,-0.025,-12.5,198.0,0.0,0.0,-1.26,0.0218,329.0,1.44,4.42e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.0599,0.0177,327.0,1.16,6.01e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.00175,0.438,339.0,0.0,0.0,0.26,2.75e-19,328.0,0.0,2.28e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,6.25,198.0,0.0,0.0,-1.42,0.0226,329.0,1.27,0.0,158.0,0.0,6.25,158.0,0.0,0.0,0.539,0.0277,327.0,0.377,1.15e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.001,0.75,339.0,0.0,0.0,0.338,2.75e-19,329.0,0.0,-2.73e-06,12.0,1.0,0.0,50.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.34,0.0174,329.0,1.74,9.74e-07,158.0,0.05,12.5,158.0,0.0,0.0,0.0554,0.0144,328.0,0.398,5.61e-09,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.001,0.25,-486.0,0.0,0.0,0.523,2.72e-19,329.0,0.0,-2.8e-06,12.0,1.0,2.0,6.0,Layer 1 Up
198.0,0.025,12.5,198.0,0.0,0.0,1.14,0.0229,329.0,2.6,0.0,158.0,0.025,12.5,158.0,0.0,0.0,-0.733,0.0258,328.0,2.19,0.0,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,-0.001,-0.25,-486.0,0.0,0.0,0.831,2.72e-19,329.0,0.0,-2.74e-06,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.14,0.019,329.0,1.91,0.0,158.0,0.05,12.5,158.0,0.0,0.0,-0.734,0.0165,328.0,2.07,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.00075,0.375,-486.0,0.0,0.0,0.248,2.72e-19,329.0,0.0,0.0,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.779,0.0263,329.0,1.34,0.0,158.0,0.025,6.25,158.0,0.0,0.0,-0.89,0.0139,328.0,2.75,-4.6e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.0,0.562,-486.0,0.0,0.0,0.831,2.72e-19,329.0,0.0,0.0,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.025,12.5,198.0,0.0,0.0,-0.619,0.0253,329.0,0.78,1.78e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,0.39,0.0144,327.0,1.8,-9.02e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.0,-0.25,-486.0,0.0,0.0,-0.0597,2.72e-19,329.0,0.0,2.04e-06,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.299,0.027,329.0,0.593,0.0,158.0,-0.025,-12.5,158.0,0.0,0.0,-0.577,0.0168,328.0,1.52,2.31e-07,119.0,-0.025,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.002,0.75,-486.0,0.0,0.0,0.555,2.72e-19,329.0,0.0,1.46e-06,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.0203,0.0206,329.0,1.85,-9.76e-07,158.0,0.05,12.5,158.0,0.0,0.0,0.538,0.0191,328.0,0.66,-6.53e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.0,0.25,-486.0,0.0,0.0,0.798,2.72e-19,329.0,0.0,0.0,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.979,0.023,329.0,2.22,-1.59e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.53,0.0192,327.0,0.996,0.0,119.0,0.0,-6.25,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.001,0.25,-486.0,0.0,0.0,0.248,2.72e-19,329.0,0.0,0.0,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-1.26,0.022,329.0,1.7,1.93e-06,158.0,-0.025,-12.5,158.0,0.0,0.0,0.694,0.0138,328.0,0.689,1.33e-06,119.0,0.025,12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,0.001,0.25,-486.0,0.0,0.0,0.523,2.72e-19,329.0,0.0,2.18e-06,12.0,1.0,0.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,-0.14,0.0228,329.0,0.591,0.0,158.0,0.025,12.5,158.0,0.0,0.0,1.01,0.0219,328.0,0.885,4.26e-07,119.0,-0.025,-12.5,119.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.0,-0.00175,-0.687,-486.0,0.0,0.0,0.523,2.72e-19,328.0,0.0,-4.3e-06,12.0,1.0,0.0,6.0,Layer 1 Up
159.0,-0.15,-62.5,159.0,0.0,0.0,4.54,0.0629,326.0,2.95,0.0,81.7,5.72,-25.0,81.7,6.0,0.0,6.26,0.111,325.0,15.1,0.0013,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-147.0,53.4,44.1,-146.0,53.3,0.0,21.0,0.799,318.0,117.0,0.152,12.0,1.0,2.0,6.0,Layer 1 Up
159.0,-0.15,-62.5,159.0,0.0,0.0,4.2,0.0635,326.0,3.95,9.76e-06,82.3,5.75,-12.5,82.3,6.0,0.0,5.3,0.0942,325.0,13.7,0.00116,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-142.0,53.3,-31.4,-141.0,53.3,9.54e-07,22.2,0.928,319.0,117.0,0.18,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-0.15,-68.7,159.0,0.0,0.0,3.56,0.0625,326.0,4.6,2.89e-05,82.9,5.85,-100.0,82.9,6.0,0.0,3.54,0.0669,325.0,13.7,0.000781,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-136.0,53.3,4.56,-136.0,53.3,0.0,21.3,1.02,317.0,118.0,0.195,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-0.1,-43.8,159.0,0.0,0.0,3.73,0.0633,326.0,3.51,9.78e-06,83.5,6.22,6.25,83.5,6.0,0.0,3.51,0.0663,324.0,12.7,0.000843,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-131.0,53.3,-14.0,-130.0,53.3,0.0,26.6,0.943,318.0,117.0,0.181,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-0.15,-62.5,159.0,0.0,0.0,4.22,0.0684,326.0,3.54,0.0,84.1,6.28,81.2,84.1,6.0,0.0,4.08,0.101,325.0,13.3,0.00132,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-126.0,53.4,0.125,-125.0,53.3,0.0,18.0,0.828,318.0,116.0,0.16,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-0.15,-68.7,159.0,0.0,0.0,4.2,0.0658,326.0,3.52,1.01e-05,84.7,5.85,-18.8,84.7,6.0,0.0,6.97,0.126,325.0,14.3,0.0016,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-120.0,53.3,12.6,-120.0,53.3,0.0,22.2,0.926,318.0,118.0,0.179,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-0.125,-56.3,159.0,0.0,0.0,4.71,0.0649,326.0,2.68,9.97e-06,85.3,5.9,-68.7,85.3,6.0,0.0,7.2,0.111,324.0,12.8,0.00135,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-115.0,53.3,-34.4,-114.0,53.3,9.54e-07,25.3,1.01,318.0,116.0,0.195,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-0.275,43.8,159.0,-0.461,-9.05,-3.35,0.056,326.0,4.34,4.12e-05,85.8,5.93,31.3,85.9,5.98,-0.669,10.3,0.178,324.0,13.6,0.00244,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-110.0,53.5,59.5,-109.0,53.3,0.0,14.4,0.786,317.0,116.0,0.149,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-1.23,37.5,159.0,-1.36,-8.84,-6.13,0.101,326.0,7.07,0.000342,86.4,5.55,-12.5,86.5,5.84,-2.02,9.68,0.163,324.0,16.4,0.00207,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-104.0,53.2,-23.0,-104.0,53.3,0.0,23.4,1.02,318.0,121.0,0.196,12.0,1.0,22.0,6.0,Layer 1 Up
159.0,-1.98,43.8,159.0,-2.22,-8.44,-5.82,0.0797,326.0,6.92,0.000325,87.0,5.43,18.8,87.0,5.57,-3.33,5.38,0.0966,325.0,13.7,0.00114,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,-98.9,53.4,-2.31,-98.4,53.3,0.0,22.8,0.911,318.0,115.0,0.176,12.0,1.0,22.0,6.0,Layer 1 Up
145.0,6.07,-6.25,145.0,6.0,0.0,6.91,0.109,326.0,12.5,0.00137,105.0,-0.025,-12.5,105.0,0.0,0.0,-0.474,0.0182,325.0,1.85,-1.45e-06,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,226.0,53.4,21.3,227.0,53.3,0.0,22.1,0.826,315.0,118.0,0.158,12.0,1.0,2.0,6.0,Layer 1 Up
146.0,6.18,93.7,146.0,6.0,0.0,6.47,0.125,325.0,13.5,0.00167,105.0,-0.05,-18.8,105.0,0.0,0.0,0.504,0.0174,324.0,1.65,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,232.0,53.2,-50.7,232.0,53.3,9.54e-07,30.1,1.22,315.0,118.0,0.234,12.0,1.0,29.0,6.0,Layer 1 Up
146.0,5.85,-62.5,146.0,6.0,0.0,7.15,0.117,326.0,13.4,0.00148,105.0,0.025,6.25,105.0,0.0,0.0,1.05,0.0162,324.0,2.45,-5.32e-07,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,237.0,53.4,57.6,238.0,53.3,0.0,23.4,0.974,313.0,116.0,0.184,12.0,1.0,29.0,6.0,Layer 1 Up
147.0,5.97,-12.5,147.0,6.0,0.0,5.88,0.102,325.0,13.8,0.00131,105.0,0.0,0.0,105.0,0.0,0.0,-0.222,0.0157,324.0,0.952,0.0,29.5,0.025,6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,242.0,53.3,-7.25,243.0,53.3,0.0,26.2,0.996,314.0,117.0,0.192,12.0,1.0,29.0,6.0,Layer 1 Up
148.0,6.2,25.0,148.0,6.0,0.0,4.6,0.0869,325.0,13.3,0.00111,105.0,-0.075,-25.0,105.0,0.0,0.0,-0.313,0.0187,324.0,2.05,-2.48e-06,29.5,0.05,18.8,29.5,0.0,0.0,0.0,0.0,0.0,0.0,248.0,53.3,-4.06,248.0,53.3,0.0,25.2,1.18,314.0,119.0,0.227,12.0,1.0,29.0,6.0,Layer 1 Up
148.0,6.13,18.8,148.0,6.0,0.0,4.56,0.101,325.0,13.8,0.00128,105.0,0.1,50.0,105.0,0.0,0.0,-0.342,0.0192,324.0,2.0,1.16e-07,29.5,0.0,6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,253.0,53.4,32.4,254.0,53.3,0.0,27.9,0.984,313.0,117.0,0.189,12.0,1.0,29.0,6.0,Layer 1 Up
149.0,5.88,18.8,149.0,6.0,0.0,5.88,0.104,325.0,13.7,0.0013,105.0,0.0,-6.25,105.0,0.0,0.0,-0.266,0.0261,324.0,0.383,0.0,29.5,0.0,-6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,258.0,53.3,-19.4,259.0,53.3,9.54e-07,24.6,1.05,315.0,116.0,0.203,12.0,1.0,29.0,6.0,Layer 1 Up
149.0,0.0,12.5,149.0,0.0,0.0,-0.255,0.0206,326.0,1.19,1.6e-06,105.0,0.05,12.5,105.0,0.0,0.0,1.05,0.016,324.0,2.07,-6.18e-07,29.5,0.025,6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,264.0,53.4,23.9,264.0,53.3,0.0,23.9,1.02,315.0,117.0,0.196,12.0,1.0,29.0,6.0,Layer 1 Up
149.0,-0.075,-18.8,149.0,0.0,0.0,-0.356,0.0164,326.0,1.48,-1.33e-06,105.0,0.025,6.25,105.0,0.0,0.0,-1.32,0.0231,325.0,1.31,0.0,29.5,0.0,6.25,29.5,0.0,0.0,0.0,0.0,0.0,0.0,269.0,53.3,-11.4,270.0,53.3,0.0,27.3,0.954,315.0,116.0,0.184,12.0,1.0,29.0,6.0,Layer 1 Up
149.0,0.025,12.5,149.0,0.0,0.0,0.37,0.016,326.0,1.88,-4.36e-07,105.0,-0.025,-12.5,105.0,0.0,0.0,0.251,0.017,325.0,1.86,0.0,29.5,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,274.0,53.4,13.8,275.0,53.3,0.0,18.6,0.86,317.0,117.0,0.166,12.0,1.0,29.0,6.0,Layer 1 Up
198.0,0.0,0.0,198.0,0.0,0.0,0.979,0.0281,329.0,2.82,-1.5e-06,158.0,0.0,0.0,158.0,0.0,0.0,-0.0997,0.0161,327.0,0.931,4.37e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.25,339.0,0.0,0.0,0.247,2.75e-19,328.0,0.0,0.0,12.0,1.0,2.0,50.0,End
198.0,0.025,6.25,198.0,0.0,0.0,-1.42,0.0242,328.0,1.21,0.0,158.0,0.0,0.0,158.0,0.0,0.0,0.22,0.014,327.0,1.34,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,-0.25,339.0,0.0,0.0,0.35,2.75e-19,328.0,0.0,1.35e-06,12.0,1.0,0.0,50.0,End
198.0,0.0,0.0,198.0,0.0,0.0,0.5,0.0267,328.0,2.09,1.82e-06,158.0,0.0,0.0,158.0,0.0,0.0,1.34,0.024,327.0,0.215,-6.29e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.001,0.5,339.0,0.0,0.0,-0.049,2.75e-19,328.0,0.0,0.0,12.0,1.0,0.0,50.0,End
198.0,-0.025,-18.8,198.0,0.0,0.0,3.22,0.0205,328.0,5.24,0.0,158.0,0.0,0.0,158.0,0.0,0.0,0.0601,0.0181,327.0,0.45,0.0,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.00175,-0.625,339.0,0.0,0.0,0.453,2.75e-19,328.0,0.0,-1.12e-06,12.0,1.0,0.0,50.0,End
198.0,0.0,0.0,198.0,0.0,0.0,0.34,0.0243,328.0,2.48,4.83e-06,158.0,0.025,6.25,158.0,0.0,0.0,0.38,0.0137,327.0,1.13,3.25e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.00075,0.188,339.0,0.0,0.0,0.0665,2.75e-19,328.0,0.0,1.02e-06,12.0,1.0,0.0,50.0,End
198.0,0.0,0.0,198.0,0.0,0.0,0.181,0.033,328.0,1.52,0.0,158.0,0.025,6.25,158.0,0.0,0.0,-0.0998,0.0151,327.0,1.23,2.13e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,-0.188,339.0,0.0,0.0,0.247,2.75e-19,328.0,0.0,2.14e-06,12.0,1.0,0.0,50.0,End
198.0,0.0,0.0,198.0,0.0,0.0,2.26,0.0411,328.0,4.05,5.5e-06,158.0,0.025,6.25,158.0,0.0,0.0,-0.259,0.028,327.0,0.698,2.61e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.001,-0.25,339.0,0.0,0.0,0.054,2.75e-19,328.0,0.0,-2.11e-06,12.0,1.0,0.0,50.0,End
198.0,0.0,0.0,198.0,0.0,0.0,0.819,0.021,328.0,2.58,3.13e-06,158.0,0.0,-6.25,158.0,0.0,0.0,-2.18,0.0266,327.0,4.24,-3.06e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,339.0,0.0,0.0,0.26,2.75e-19,328.0,0.0,-9.27e-07,12.0,1.0,0.0,50.0,End
198.0,0.0,0.0,198.0,0.0,0.0,-2.38,0.0233,328.0,2.07,0.0,158.0,0.025,12.5,158.0,0.0,0.0,-0.579,0.0212,327.0,2.04,1.69e-06,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,-0.002,-0.75,339.0,0.0,0.0,0.17,2.75e-19,328.0,0.0,-1.42e-06,12.0,1.0,0.0,50.0,End
198.0,0.05,18.8,198.0,0.0,0.0,-2.38,0.0257,328.0,2.17,2.97e-06,158.0,0.0,0.0,158.0,0.0,0.0,0.0599,0.0163,327.0,1.36,-8.65e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,339.0,0.0,0.0,0.157,2.75e-19,328.0,0.0,-7.41e-07,12.0,1.0,0.0,50.0,End
198.0,0.0,0.0,198.0,0.0,0.0,-1.1,0.0244,329.0,0.343,0.0,158.0,0.05,25.0,158.0,0.0,0.0,-0.739,0.0255,327.0,2.31,2.82e-07,119.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0,0.00175,0.687,339.0,0.0,0.0,0.453,2.75e-19,329.0,0.0,9.21e-07,12.0,1.0,2.0,50.0,End
